Timestamp,Traded Instrument,Traded Side,Traded Price,Traded Volume
11:54:29,ESX-FUTURE,ASK,3364.75,509
11:54:29,SP-FUTURE,ASK,2902.5,57
11:54:29,ESX-FUTURE,BID,3364.5,1020
11:54:29,SP-FUTURE,ASK,2902.25,646
11:54:29,ESX-FUTURE,ASK,3365.25,1117
11:54:30,ESX-FUTURE,ASK,3365.25,1258
11:54:30,ESX-FUTURE,BID,3365.0,736
11:54:31,SP-FUTURE,BID,2902.25,1512
11:54:31,SP-FUTURE,BID,2902.25,514
11:54:32,ESX-FUTURE,ASK,3362.25,1648
11:54:32,SP-FUTURE,BID,2904.0,16
11:54:32,SP-FUTURE,BID,2904.0,24
11:54:33,ESX-FUTURE,BID,3362.0,1034
11:54:33,SP-FUTURE,ASK,2903.5,50
11:54:34,ESX-FUTURE,ASK,3362.25,1469
11:54:34,SP-FUTURE,ASK,2904.75,193
11:54:35,ESX-FUTURE,ASK,3362.5,316
11:54:36,SP-FUTURE,BID,2904.5,748
11:54:37,ESX-FUTURE,ASK,3362.0,2185
11:54:37,SP-FUTURE,BID,2906.5,131
11:54:38,SP-FUTURE,BID,2906.5,137
11:54:38,ESX-FUTURE,BID,3361.5,1119
11:54:39,SP-FUTURE,BID,2906.25,200
11:54:39,ESX-FUTURE,BID,3361.5,257
11:54:39,SP-FUTURE,ASK,2906.25,152
11:54:40,SP-FUTURE,ASK,2906.25,192
11:54:40,ESX-FUTURE,ASK,3362.0,2690
11:54:41,ESX-FUTURE,ASK,3362.0,481
11:54:41,SP-FUTURE,ASK,2907.75,358
11:54:42,SP-FUTURE,BID,2907.5,274
11:54:42,ESX-FUTURE,BID,3361.5,2970
11:54:43,ESX-FUTURE,BID,3361.5,680
11:54:43,ESX-FUTURE,ASK,3361.75,31
11:54:43,ESX-FUTURE,BID,3361.5,928
11:54:43,SP-FUTURE,ASK,2903.75,270
11:54:44,ESX-FUTURE,ASK,3362.0,913
11:54:44,SP-FUTURE,ASK,2904.5,915
11:54:45,ESX-FUTURE,BID,3363.0,40
11:54:45,SP-FUTURE,ASK,2904.5,776
11:54:46,ESX-FUTURE,BID,3363.5,715
11:54:47,SP-FUTURE,BID,2904.0,279
11:54:47,SP-FUTURE,ASK,2904.25,136
11:54:47,ESX-FUTURE,ASK,3363.75,27
11:54:48,ESX-FUTURE,ASK,3363.75,491
11:54:48,ESX-FUTURE,BID,3363.5,335
11:54:49,SP-FUTURE,BID,2904.25,427
11:54:49,SP-FUTURE,ASK,2904.5,44
11:54:49,ESX-FUTURE,BID,3363.25,191
11:54:50,SP-FUTURE,BID,2904.25,5
11:54:50,ESX-FUTURE,ASK,3363.5,2337
11:54:51,ESX-FUTURE,ASK,3363.5,1318
11:54:52,SP-FUTURE,BID,2906.25,24
11:54:52,ESX-FUTURE,ASK,3363.5,1267
11:54:52,ESX-FUTURE,ASK,3363.5,483
11:54:53,SP-FUTURE,ASK,2906.75,582
11:54:53,ESX-FUTURE,ASK,3364.0,1675
11:54:54,SP-FUTURE,ASK,2907.25,359
11:54:54,ESX-FUTURE,BID,3364.0,393
11:54:55,ESX-FUTURE,BID,3364.0,593
11:54:55,SP-FUTURE,BID,2906.5,103
11:54:55,ESX-FUTURE,ASK,3364.25,1603
11:54:56,ESX-FUTURE,BID,3364.0,143
11:54:56,SP-FUTURE,ASK,2907.25,189
11:54:57,SP-FUTURE,ASK,2907.25,210
11:54:57,ESX-FUTURE,BID,3364.0,2204
11:54:57,SP-FUTURE,BID,2906.5,412
11:54:58,SP-FUTURE,ASK,2906.75,614
11:54:58,SP-FUTURE,ASK,2906.75,200
11:54:58,ESX-FUTURE,ASK,3365.0,125
11:54:59,SP-FUTURE,BID,2906.5,103
11:55:00,ESX-FUTURE,BID,3364.75,892
11:55:01,ESX-FUTURE,ASK,3365.0,1133
11:55:01,SP-FUTURE,BID,2906.5,1149
11:55:01,ESX-FUTURE,BID,3364.0,1930
11:55:01,SP-FUTURE,ASK,2905.0,1172
11:55:02,SP-FUTURE,BID,2904.75,43
11:55:02,ESX-FUTURE,BID,3365.5,981
11:55:03,SP-FUTURE,BID,2904.25,902
11:55:03,ESX-FUTURE,BID,3364.75,925
11:55:04,ESX-FUTURE,ASK,3365.0,159
11:55:04,SP-FUTURE,ASK,2904.5,59
11:55:06,SP-FUTURE,BID,2904.25,706
11:55:06,ESX-FUTURE,ASK,3364.5,209
11:55:06,SP-FUTURE,BID,2904.25,84
11:55:07,ESX-FUTURE,ASK,3364.5,152
11:55:07,SP-FUTURE,BID,2904.5,172
11:55:08,SP-FUTURE,ASK,2904.75,114
11:55:09,ESX-FUTURE,BID,3364.25,534
11:55:10,ESX-FUTURE,ASK,3364.5,980
11:55:10,SP-FUTURE,ASK,2905.0,151
11:55:11,ESX-FUTURE,BID,3364.25,1345
11:55:12,ESX-FUTURE,ASK,3364.5,1686
11:55:12,SP-FUTURE,BID,2905.25,823
11:55:12,SP-FUTURE,ASK,2905.5,31
11:55:13,ESX-FUTURE,BID,3364.0,830
11:55:14,ESX-FUTURE,BID,3364.0,665
11:55:14,SP-FUTURE,ASK,2905.0,213
11:55:15,SP-FUTURE,BID,2904.75,50
11:55:15,ESX-FUTURE,BID,3364.0,1314
11:55:15,ESX-FUTURE,BID,3364.0,355
11:55:16,ESX-FUTURE,ASK,3364.25,960
11:55:16,SP-FUTURE,ASK,2904.5,56
11:55:17,SP-FUTURE,ASK,2904.5,773
11:55:18,ESX-FUTURE,ASK,3365.25,296
11:55:18,SP-FUTURE,ASK,2904.5,152
11:55:19,ESX-FUTURE,BID,3365.0,568
11:55:20,SP-FUTURE,ASK,2904.25,263
11:55:20,SP-FUTURE,BID,2904.0,131
11:55:20,ESX-FUTURE,ASK,3365.25,932
11:55:21,SP-FUTURE,ASK,2905.0,389
11:55:21,SP-FUTURE,ASK,2905.0,674
11:55:21,ESX-FUTURE,BID,3365.25,345
11:55:22,ESX-FUTURE,BID,3365.25,153
11:55:22,ESX-FUTURE,BID,3365.25,1027
11:55:22,SP-FUTURE,BID,2904.25,86
11:55:22,ESX-FUTURE,BID,3365.25,1149
11:55:24,ESX-FUTURE,BID,3365.25,646
11:55:24,SP-FUTURE,BID,2903.5,126
11:55:25,SP-FUTURE,ASK,2903.75,431
11:55:25,ESX-FUTURE,BID,3365.5,130
11:55:25,SP-FUTURE,BID,2903.5,116
11:55:26,SP-FUTURE,BID,2903.5,586
11:55:26,ESX-FUTURE,ASK,3365.0,807
11:55:26,SP-FUTURE,BID,2903.75,717
11:55:27,SP-FUTURE,ASK,2904.0,48
11:55:27,ESX-FUTURE,ASK,3364.5,667
11:55:28,SP-FUTURE,BID,2904.0,109
11:55:29,SP-FUTURE,BID,2904.0,198
11:55:29,ESX-FUTURE,ASK,3364.25,238
11:55:30,ESX-FUTURE,ASK,3364.25,569
11:55:30,ESX-FUTURE,BID,3364.0,165
11:55:30,ESX-FUTURE,BID,3364.0,294
11:55:31,SP-FUTURE,BID,2904.0,450
11:55:31,ESX-FUTURE,ASK,3364.25,2343
11:55:32,ESX-FUTURE,ASK,3364.25,1153
11:55:33,SP-FUTURE,BID,2907.0,198
11:55:33,SP-FUTURE,BID,2907.0,29
11:55:33,ESX-FUTURE,BID,3364.0,350
11:55:34,SP-FUTURE,ASK,2907.25,373
11:55:34,ESX-FUTURE,ASK,3364.5,1130
11:55:36,SP-FUTURE,ASK,2907.5,249
11:55:36,ESX-FUTURE,BID,3364.25,3346
11:55:36,SP-FUTURE,BID,2903.0,332
11:55:36,SP-FUTURE,ASK,2903.25,861
11:55:36,ESX-FUTURE,ASK,3365.25,503
11:55:37,SP-FUTURE,BID,2903.0,376
11:55:37,ESX-FUTURE,BID,3364.5,16
11:55:37,SP-FUTURE,BID,2903.0,146
11:55:38,SP-FUTURE,BID,2903.0,203
11:55:38,ESX-FUTURE,ASK,3364.75,1287
11:55:39,ESX-FUTURE,BID,3364.5,180
11:55:40,SP-FUTURE,ASK,2903.5,352
11:55:40,SP-FUTURE,BID,2903.25,14
11:55:41,ESX-FUTURE,ASK,3364.75,17
11:55:41,SP-FUTURE,ASK,2903.5,539
11:55:42,ESX-FUTURE,ASK,3365.25,387
11:55:42,SP-FUTURE,ASK,2903.75,699
11:55:43,SP-FUTURE,BID,2903.5,101
11:55:43,ESX-FUTURE,ASK,3365.5,1520
11:55:45,SP-FUTURE,ASK,2904.5,416
11:55:45,ESX-FUTURE,BID,3365.5,59
11:55:45,ESX-FUTURE,BID,3365.5,124
11:55:46,SP-FUTURE,BID,2904.25,38
11:55:46,ESX-FUTURE,ASK,3365.75,231
11:55:47,ESX-FUTURE,BID,3365.5,110
11:55:47,SP-FUTURE,ASK,2904.5,483
11:55:48,SP-FUTURE,ASK,2904.5,502
11:55:48,ESX-FUTURE,ASK,3365.75,600
11:55:49,ESX-FUTURE,BID,3365.5,442
11:55:49,SP-FUTURE,BID,2904.25,144
11:55:50,ESX-FUTURE,ASK,3365.75,1655
11:55:50,SP-FUTURE,ASK,2906.0,141
11:55:51,SP-FUTURE,ASK,2906.0,57
11:55:51,ESX-FUTURE,BID,3365.5,866
11:55:52,SP-FUTURE,BID,2905.75,249
11:55:52,ESX-FUTURE,BID,3365.5,238
11:55:53,SP-FUTURE,BID,2905.75,229
11:55:53,ESX-FUTURE,BID,3365.5,127
11:55:54,ESX-FUTURE,ASK,3365.75,1357
11:55:55,SP-FUTURE,ASK,2906.25,990
11:55:55,ESX-FUTURE,BID,3365.75,51
11:55:55,SP-FUTURE,BID,2906.0,26
11:55:57,ESX-FUTURE,ASK,3366.0,140
11:55:57,SP-FUTURE,ASK,2906.25,509
11:55:58,SP-FUTURE,ASK,2906.25,403
11:55:58,ESX-FUTURE,ASK,3366.5,824
11:55:59,SP-FUTURE,BID,2906.0,1099
11:56:00,ESX-FUTURE,BID,3365.25,9
11:56:00,SP-FUTURE,ASK,2906.25,82
11:56:01,ESX-FUTURE,ASK,3365.5,1142
11:56:01,SP-FUTURE,BID,2906.5,719
11:56:02,SP-FUTURE,BID,2906.5,454
11:56:02,ESX-FUTURE,BID,3365.25,430
11:56:03,ESX-FUTURE,BID,3365.25,333
11:56:04,SP-FUTURE,ASK,2906.5,394
11:56:05,ESX-FUTURE,ASK,3365.75,843
11:56:05,SP-FUTURE,BID,2906.75,276
11:56:06,SP-FUTURE,ASK,2907.0,493
11:56:06,ESX-FUTURE,ASK,3365.75,898
11:56:07,ESX-FUTURE,ASK,3365.75,1358
11:56:07,SP-FUTURE,BID,2907.25,313
11:56:09,ESX-FUTURE,ASK,3365.75,218
11:56:09,SP-FUTURE,BID,2907.25,1330
11:56:10,ESX-FUTURE,BID,3363.0,33
11:56:11,SP-FUTURE,BID,2907.25,657
11:56:11,ESX-FUTURE,ASK,3363.0,646
11:56:11,SP-FUTURE,ASK,2907.75,854
11:56:12,SP-FUTURE,ASK,2907.75,356
11:56:12,ESX-FUTURE,BID,3364.25,42
11:56:13,SP-FUTURE,ASK,2907.75,260
11:56:13,ESX-FUTURE,BID,3364.25,956
11:56:13,SP-FUTURE,BID,2907.0,165
11:56:14,ESX-FUTURE,ASK,3364.5,401
11:56:14,SP-FUTURE,ASK,2907.25,32
11:56:15,SP-FUTURE,ASK,2907.25,527
11:56:15,ESX-FUTURE,BID,3364.75,1858
11:56:15,SP-FUTURE,ASK,2906.0,63
11:56:16,ESX-FUTURE,ASK,3365.0,53
11:56:16,SP-FUTURE,ASK,2906.0,39
11:56:17,SP-FUTURE,ASK,2906.0,31
11:56:17,ESX-FUTURE,ASK,3365.0,127
11:56:18,SP-FUTURE,BID,2905.75,671
11:56:18,ESX-FUTURE,ASK,3365.0,2150
11:56:19,ESX-FUTURE,ASK,3365.0,1001
11:56:19,SP-FUTURE,BID,2907.25,37
11:56:20,ESX-FUTURE,ASK,3365.0,1092
11:56:20,SP-FUTURE,ASK,2907.75,1280
11:56:21,SP-FUTURE,BID,2907.5,82
11:56:21,SP-FUTURE,ASK,2907.75,1221
11:56:22,ESX-FUTURE,ASK,3366.25,2695
11:56:22,SP-FUTURE,BID,2910.5,330
11:56:23,ESX-FUTURE,ASK,3366.0,98
11:56:24,SP-FUTURE,BID,2910.5,467
11:56:24,ESX-FUTURE,BID,3365.75,549
11:56:25,SP-FUTURE,BID,2910.5,49
11:56:25,SP-FUTURE,BID,2910.5,30
11:56:26,ESX-FUTURE,BID,3365.75,198
11:56:26,SP-FUTURE,BID,2910.25,548
11:56:26,ESX-FUTURE,ASK,3366.0,1503
11:56:27,ESX-FUTURE,BID,3365.75,78
11:56:28,SP-FUTURE,BID,2910.5,553
11:56:28,SP-FUTURE,ASK,2910.75,72
11:56:29,ESX-FUTURE,ASK,3365.75,1293
11:56:29,SP-FUTURE,BID,2910.75,174
11:56:29,ESX-FUTURE,ASK,3365.5,185
11:56:30,SP-FUTURE,ASK,2911.0,219
11:56:30,ESX-FUTURE,BID,3365.25,252
11:56:31,SP-FUTURE,BID,2910.75,14
11:56:31,ESX-FUTURE,ASK,3365.5,258
11:56:32,SP-FUTURE,ASK,2911.0,606
11:56:32,SP-FUTURE,ASK,2911.0,241
11:56:33,ESX-FUTURE,ASK,3366.5,108
11:56:34,SP-FUTURE,ASK,2911.0,72
11:56:34,ESX-FUTURE,ASK,3366.5,1518
11:56:34,SP-FUTURE,BID,2912.0,311
11:56:35,SP-FUTURE,BID,2912.0,252
11:56:35,ESX-FUTURE,ASK,3366.25,2427
11:56:36,ESX-FUTURE,ASK,3366.25,1406
11:56:36,SP-FUTURE,BID,2912.5,478
11:56:37,ESX-FUTURE,ASK,3365.75,81
11:56:37,SP-FUTURE,BID,2912.75,134
11:56:37,ESX-FUTURE,BID,3365.5,1552
11:56:38,SP-FUTURE,ASK,2911.75,457
11:56:38,ESX-FUTURE,ASK,3366.0,660
11:56:39,ESX-FUTURE,ASK,3366.0,454
11:56:39,ESX-FUTURE,ASK,3366.0,1568
11:56:40,ESX-FUTURE,ASK,3366.0,2050
11:56:40,SP-FUTURE,BID,2914.5,41
11:56:40,ESX-FUTURE,BID,3365.75,57
11:56:41,SP-FUTURE,BID,2914.5,1
11:56:41,ESX-FUTURE,BID,3365.75,288
11:56:42,ESX-FUTURE,ASK,3366.0,195
11:56:42,SP-FUTURE,BID,2914.25,330
11:56:43,ESX-FUTURE,BID,3365.5,2478
11:56:43,ESX-FUTURE,BID,3365.5,1548
11:56:44,SP-FUTURE,ASK,2913.75,26
11:56:44,ESX-FUTURE,ASK,3365.75,173
11:56:45,SP-FUTURE,BID,2913.5,245
11:56:45,ESX-FUTURE,BID,3365.5,120
11:56:45,SP-FUTURE,BID,2913.5,25
11:56:46,SP-FUTURE,ASK,2913.75,206
11:56:47,SP-FUTURE,ASK,2913.75,67
11:56:47,ESX-FUTURE,ASK,3366.0,1134
11:56:47,SP-FUTURE,BID,2913.75,207
11:56:48,ESX-FUTURE,BID,3365.75,208
11:56:48,SP-FUTURE,BID,2913.75,198
11:56:49,ESX-FUTURE,ASK,3365.75,123
11:56:49,ESX-FUTURE,ASK,3365.75,5
11:56:50,SP-FUTURE,BID,2913.75,1147
11:56:50,ESX-FUTURE,BID,3363.75,238
11:56:51,ESX-FUTURE,BID,3363.75,107
11:56:52,ESX-FUTURE,ASK,3364.0,1961
11:56:52,SP-FUTURE,BID,2914.0,749
11:56:53,SP-FUTURE,BID,2914.0,792
11:56:53,SP-FUTURE,ASK,2914.25,280
11:56:53,ESX-FUTURE,ASK,3363.0,131
11:56:54,SP-FUTURE,ASK,2914.25,165
11:56:55,ESX-FUTURE,BID,3363.0,206
11:56:55,SP-FUTURE,BID,2914.0,517
11:56:55,ESX-FUTURE,BID,3362.5,2097
11:56:55,SP-FUTURE,ASK,2913.25,788
11:56:56,ESX-FUTURE,ASK,3363.75,211
11:56:57,ESX-FUTURE,ASK,3363.75,418
11:56:57,SP-FUTURE,ASK,2913.25,80
11:56:58,SP-FUTURE,BID,2913.0,861
11:56:58,ESX-FUTURE,BID,3363.25,496
11:56:59,ESX-FUTURE,ASK,3363.5,708
11:56:59,SP-FUTURE,ASK,2913.25,122
11:56:59,SP-FUTURE,ASK,2913.25,463
11:57:00,ESX-FUTURE,ASK,3363.75,276
11:57:01,SP-FUTURE,ASK,2913.25,265
11:57:02,ESX-FUTURE,BID,3363.5,644
11:57:02,SP-FUTURE,ASK,2913.25,457
11:57:03,ESX-FUTURE,BID,3363.75,631
11:57:03,ESX-FUTURE,BID,3363.75,216
11:57:04,SP-FUTURE,BID,2912.5,856
11:57:04,ESX-FUTURE,BID,3363.5,1101
11:57:04,SP-FUTURE,ASK,2912.75,503
11:57:05,ESX-FUTURE,ASK,3364.0,6
11:57:06,ESX-FUTURE,BID,3363.75,809
11:57:06,SP-FUTURE,BID,2912.5,486
11:57:07,ESX-FUTURE,ASK,3363.5,157
11:57:07,SP-FUTURE,ASK,2912.75,435
11:57:08,SP-FUTURE,ASK,2912.75,784
11:57:08,ESX-FUTURE,BID,3364.75,359
11:57:09,ESX-FUTURE,BID,3364.75,104
11:57:09,SP-FUTURE,BID,2912.25,617
11:57:10,SP-FUTURE,ASK,2912.5,43
11:57:11,ESX-FUTURE,BID,3364.5,260
11:57:11,ESX-FUTURE,ASK,3364.75,390
11:57:12,ESX-FUTURE,BID,3364.5,159
11:57:12,SP-FUTURE,BID,2912.25,353
11:57:13,ESX-FUTURE,BID,3364.25,84
11:57:13,SP-FUTURE,BID,2912.25,132
11:57:14,SP-FUTURE,ASK,2912.5,12
11:57:14,ESX-FUTURE,BID,3364.0,1675
11:57:15,SP-FUTURE,BID,2911.75,257
11:57:16,ESX-FUTURE,ASK,3364.25,529
11:57:16,ESX-FUTURE,BID,3364.0,993
11:57:17,SP-FUTURE,BID,2912.0,2
11:57:18,ESX-FUTURE,ASK,3364.25,748
11:57:18,SP-FUTURE,BID,2912.25,462
11:57:19,SP-FUTURE,ASK,2912.5,20
11:57:19,ESX-FUTURE,BID,3364.0,1064
11:57:20,ESX-FUTURE,BID,3364.0,22
11:57:20,SP-FUTURE,ASK,2912.25,43
11:57:21,ESX-FUTURE,ASK,3364.25,70
11:57:22,ESX-FUTURE,ASK,3364.25,803
11:57:22,ESX-FUTURE,ASK,3364.25,1338
11:57:22,SP-FUTURE,BID,2913.5,186
11:57:23,SP-FUTURE,ASK,2913.75,331
11:57:23,ESX-FUTURE,BID,3364.0,781
11:57:23,SP-FUTURE,BID,2913.25,439
11:57:24,ESX-FUTURE,ASK,3363.75,234
11:57:24,SP-FUTURE,ASK,2913.5,178
11:57:24,ESX-FUTURE,BID,3363.75,415
11:57:25,SP-FUTURE,BID,2913.0,238
11:57:25,ESX-FUTURE,ASK,3364.0,2721
11:57:26,SP-FUTURE,BID,2915.75,118
11:57:27,SP-FUTURE,BID,2915.75,13
11:57:27,ESX-FUTURE,ASK,3364.0,3026
11:57:27,SP-FUTURE,BID,2919.5,139
11:57:28,ESX-FUTURE,BID,3363.75,5
11:57:28,SP-FUTURE,BID,2919.5,592
11:57:29,ESX-FUTURE,BID,3363.5,600
11:57:30,SP-FUTURE,ASK,2919.75,259
11:57:30,ESX-FUTURE,ASK,3364.0,972
11:57:30,ESX-FUTURE,ASK,3364.0,931
11:57:31,SP-FUTURE,BID,2920.0,140
11:57:31,ESX-FUTURE,BID,3363.75,95
11:57:32,SP-FUTURE,BID,2920.0,73
11:57:33,ESX-FUTURE,ASK,3364.0,1802
11:57:33,SP-FUTURE,BID,2921.0,111
11:57:33,SP-FUTURE,ASK,2921.25,644
11:57:34,ESX-FUTURE,BID,3364.0,1831
11:57:34,SP-FUTURE,BID,2919.25,45
11:57:35,ESX-FUTURE,BID,3364.0,1287
11:57:36,SP-FUTURE,ASK,2918.5,35
11:57:36,ESX-FUTURE,ASK,3364.25,482
11:57:36,SP-FUTURE,BID,2918.5,36
11:57:37,ESX-FUTURE,ASK,3364.25,922
11:57:38,SP-FUTURE,BID,2918.75,816
11:57:38,ESX-FUTURE,BID,3363.5,168
11:57:38,ESX-FUTURE,BID,3363.5,620
11:57:39,ESX-FUTURE,ASK,3363.75,652
11:57:39,SP-FUTURE,ASK,2919.0,704
11:57:40,SP-FUTURE,BID,2918.75,667
11:57:41,SP-FUTURE,ASK,2919.0,503
11:57:41,ESX-FUTURE,ASK,3364.5,1292
11:57:42,SP-FUTURE,ASK,2919.5,124
11:57:42,ESX-FUTURE,BID,3364.25,656
11:57:43,ESX-FUTURE,ASK,3364.5,247
11:57:43,ESX-FUTURE,BID,3364.25,1331
11:57:44,SP-FUTURE,ASK,2918.75,225
11:57:45,ESX-FUTURE,ASK,3364.5,401
11:57:45,SP-FUTURE,ASK,2918.75,11
11:57:45,ESX-FUTURE,ASK,3364.5,130
11:57:45,SP-FUTURE,ASK,2918.75,12
11:57:46,ESX-FUTURE,ASK,3364.5,337
11:57:46,ESX-FUTURE,ASK,3364.5,371
11:57:47,SP-FUTURE,ASK,2919.0,101
11:57:47,ESX-FUTURE,BID,3364.25,750
11:57:48,ESX-FUTURE,BID,3364.25,1008
11:57:49,SP-FUTURE,ASK,2918.75,245
11:57:50,ESX-FUTURE,ASK,3364.75,371
11:57:50,SP-FUTURE,BID,2918.5,61
11:57:51,ESX-FUTURE,ASK,3364.75,260
11:57:52,SP-FUTURE,ASK,2919.0,1051
11:57:53,SP-FUTURE,BID,2918.75,63
11:57:53,SP-FUTURE,ASK,2919.0,7
11:57:54,ESX-FUTURE,BID,3365.5,6
11:57:54,SP-FUTURE,BID,2918.75,224
11:57:54,ESX-FUTURE,BID,3365.25,302
11:57:55,ESX-FUTURE,ASK,3365.5,838
11:57:55,SP-FUTURE,ASK,2919.25,111
11:57:55,ESX-FUTURE,ASK,3365.5,770
11:57:55,SP-FUTURE,ASK,2919.5,20
11:57:57,ESX-FUTURE,BID,3365.25,1164
11:57:57,SP-FUTURE,BID,2918.5,140
11:57:58,ESX-FUTURE,ASK,3365.5,1934
11:57:58,SP-FUTURE,ASK,2919.0,198
11:57:59,ESX-FUTURE,ASK,3365.5,431
11:58:00,SP-FUTURE,ASK,2919.25,421
11:58:00,SP-FUTURE,BID,2919.0,98
11:58:00,ESX-FUTURE,ASK,3365.75,414
11:58:01,SP-FUTURE,BID,2919.25,72
11:58:01,SP-FUTURE,ASK,2919.5,172
11:58:01,ESX-FUTURE,ASK,3365.75,1141
11:58:02,ESX-FUTURE,BID,3365.5,44
11:58:02,ESX-FUTURE,BID,3365.5,2332
11:58:02,SP-FUTURE,BID,2917.5,258
11:58:03,ESX-FUTURE,ASK,3365.75,1551
11:58:04,ESX-FUTURE,BID,3365.5,60
11:58:04,SP-FUTURE,ASK,2917.75,196
11:58:05,ESX-FUTURE,BID,3365.5,870
11:58:06,SP-FUTURE,ASK,2917.5,513
11:58:06,SP-FUTURE,ASK,2917.5,311
11:58:07,ESX-FUTURE,BID,3366.25,217
11:58:07,SP-FUTURE,ASK,2917.5,237
11:58:08,SP-FUTURE,BID,2917.25,231
11:58:08,SP-FUTURE,ASK,2917.5,524
11:58:08,ESX-FUTURE,ASK,3366.75,497
11:58:09,SP-FUTURE,ASK,2917.5,210
11:58:10,ESX-FUTURE,BID,3366.5,973
11:58:10,SP-FUTURE,ASK,2917.0,501
11:58:11,ESX-FUTURE,BID,3366.5,1335
11:58:12,ESX-FUTURE,BID,3366.5,1357
11:58:12,SP-FUTURE,BID,2915.75,105
11:58:13,ESX-FUTURE,BID,3366.5,158
11:58:13,SP-FUTURE,ASK,2916.0,491
11:58:14,ESX-FUTURE,ASK,3367.25,13
11:58:14,SP-FUTURE,ASK,2916.0,214
11:58:15,SP-FUTURE,ASK,2916.0,176
11:58:15,ESX-FUTURE,BID,3367.25,548
11:58:16,SP-FUTURE,BID,2915.5,544
11:58:17,ESX-FUTURE,ASK,3367.5,1417
11:58:17,SP-FUTURE,ASK,2916.75,464
11:58:17,ESX-FUTURE,ASK,3368.0,254
11:58:17,SP-FUTURE,ASK,2916.75,93
11:58:18,ESX-FUTURE,ASK,3368.0,16
11:58:19,SP-FUTURE,ASK,2916.75,48
11:58:20,ESX-FUTURE,ASK,3368.0,254
11:58:20,SP-FUTURE,BID,2916.75,156
11:58:20,ESX-FUTURE,BID,3367.75,388
11:58:21,SP-FUTURE,ASK,2916.75,98
11:58:22,SP-FUTURE,BID,2916.5,855
11:58:22,SP-FUTURE,ASK,2916.75,4
11:58:22,ESX-FUTURE,ASK,3367.0,254
11:58:23,ESX-FUTURE,BID,3366.75,467
11:58:23,SP-FUTURE,ASK,2916.75,35
11:58:24,SP-FUTURE,BID,2916.5,662
11:58:24,ESX-FUTURE,BID,3366.25,74
11:58:25,ESX-FUTURE,ASK,3366.5,1313
11:58:25,SP-FUTURE,ASK,2916.75,113
11:58:25,ESX-FUTURE,BID,3366.25,236
11:58:26,ESX-FUTURE,BID,3366.25,154
11:58:26,SP-FUTURE,BID,2916.5,17
11:58:27,ESX-FUTURE,BID,3366.25,863
11:58:27,SP-FUTURE,ASK,2916.25,266
11:58:28,ESX-FUTURE,BID,3366.25,1262
11:58:29,SP-FUTURE,BID,2915.0,21
11:58:29,ESX-FUTURE,ASK,3366.5,1598
11:58:30,ESX-FUTURE,BID,3366.25,774
11:58:30,SP-FUTURE,BID,2915.5,134
11:58:31,ESX-FUTURE,BID,3366.25,52
11:58:31,SP-FUTURE,BID,2915.5,26
11:58:31,ESX-FUTURE,BID,3366.25,7
11:58:31,ESX-FUTURE,ASK,3366.5,3451
11:58:31,ESX-FUTURE,ASK,3366.5,3431
11:58:32,SP-FUTURE,BID,2922.25,140
11:58:33,ESX-FUTURE,BID,3366.0,130
11:58:34,SP-FUTURE,ASK,2922.5,470
11:58:34,ESX-FUTURE,BID,3366.25,353
11:58:35,SP-FUTURE,ASK,2922.25,82
11:58:35,SP-FUTURE,ASK,2922.25,19
11:58:36,ESX-FUTURE,ASK,3366.5,371
11:58:36,SP-FUTURE,ASK,2922.5,934
11:58:36,SP-FUTURE,ASK,2922.5,934
11:58:37,ESX-FUTURE,BID,3369.25,205
11:58:37,SP-FUTURE,BID,2922.25,25
11:58:37,ESX-FUTURE,ASK,3369.5,2419
11:58:38,ESX-FUTURE,ASK,3369.5,2415
11:58:39,ESX-FUTURE,ASK,3369.5,111
11:58:39,SP-FUTURE,BID,2924.5,129
11:58:40,SP-FUTURE,ASK,2924.75,215
11:58:41,ESX-FUTURE,BID,3369.25,260
11:58:41,SP-FUTURE,ASK,2924.5,4
11:58:42,SP-FUTURE,BID,2924.25,523
11:58:43,ESX-FUTURE,BID,3369.25,46
11:58:43,SP-FUTURE,ASK,2924.5,7
11:58:43,ESX-FUTURE,ASK,3369.5,1007
11:58:44,SP-FUTURE,ASK,2924.75,364
11:58:44,ESX-FUTURE,ASK,3369.75,792
11:58:45,SP-FUTURE,ASK,2924.75,96
11:58:46,ESX-FUTURE,BID,3369.5,513
11:58:47,SP-FUTURE,BID,2924.25,737
11:58:47,SP-FUTURE,BID,2924.25,355
11:58:48,ESX-FUTURE,ASK,3369.25,1302
11:58:49,SP-FUTURE,ASK,2925.75,1024
11:58:49,ESX-FUTURE,BID,3369.5,355
11:58:49,ESX-FUTURE,BID,3369.5,349
11:58:49,SP-FUTURE,ASK,2925.5,812
11:58:49,ESX-FUTURE,ASK,3371.0,723
11:58:50,SP-FUTURE,ASK,2925.5,70
11:58:50,ESX-FUTURE,BID,3370.75,237
11:58:51,ESX-FUTURE,BID,3370.75,103
11:58:51,SP-FUTURE,ASK,2925.5,872
11:58:53,SP-FUTURE,ASK,2925.5,461
11:58:53,ESX-FUTURE,ASK,3371.75,1044
11:58:54,SP-FUTURE,ASK,2925.75,500
11:58:55,ESX-FUTURE,ASK,3372.0,290
11:58:55,SP-FUTURE,BID,2925.5,589
11:58:56,SP-FUTURE,ASK,2925.75,92
