Timestamp,Instrument,Bid Price,Bid Volume,Ask Price,Ask Volume
11:56:21,ESX-FUTURE,3366.0,779,3366.25,2696
11:56:22,SP-FUTURE,2910.5,1215,2910.75,354
11:56:22,ESX-FUTURE,3365.75,3055,3366.0,420
11:56:23,SP-FUTURE,2910.5,1341,2910.75,228
11:56:24,ESX-FUTURE,3365.75,1593,3366.0,1882
11:56:24,SP-FUTURE,2910.5,160,2910.75,1409
11:56:25,ESX-FUTURE,3365.75,1371,3366.0,2104
11:56:25,ESX-FUTURE,3365.75,1266,3366.0,2209
11:56:26,SP-FUTURE,2910.25,1461,2910.5,108
11:56:26,ESX-FUTURE,3365.75,316,3366.0,3159
11:56:26,SP-FUTURE,2910.5,1226,2910.75,343
11:56:27,SP-FUTURE,2910.5,1135,2910.75,434
11:56:28,ESX-FUTURE,3365.25,3376,3365.5,99
11:56:28,ESX-FUTURE,3365.5,226,3365.75,3249
11:56:29,SP-FUTURE,2910.75,254,2911.0,1315
11:56:29,ESX-FUTURE,3365.25,2186,3365.5,1289
11:56:29,SP-FUTURE,2910.75,493,2911.0,1076
11:56:30,ESX-FUTURE,3365.25,3015,3365.5,460
11:56:30,SP-FUTURE,2910.75,412,2911.0,1157
11:56:31,ESX-FUTURE,3365.25,2988,3365.5,487
11:56:31,SP-FUTURE,2910.75,962,2911.0,607
11:56:32,ESX-FUTURE,3366.0,3001,3366.25,474
11:56:32,ESX-FUTURE,3366.25,1425,3366.5,2050
11:56:33,SP-FUTURE,2910.75,1030,2911.0,539
11:56:34,ESX-FUTURE,3366.25,1720,3366.5,1755
11:56:34,SP-FUTURE,2912.0,607,2912.25,962
11:56:34,ESX-FUTURE,3366.0,2258,3366.25,1217
11:56:35,ESX-FUTURE,3366.0,212,3366.25,3263
11:56:35,SP-FUTURE,2912.5,923,2912.75,646
11:56:36,SP-FUTURE,2912.75,126,2913.0,1443
11:56:36,ESX-FUTURE,3365.5,2829,3365.75,646
11:56:37,SP-FUTURE,2912.75,213,2913.0,1356
11:56:37,ESX-FUTURE,3365.5,1803,3365.75,1672
11:56:37,SP-FUTURE,2911.5,468,2911.75,1101
11:56:38,ESX-FUTURE,3365.75,1208,3366.0,2267
11:56:38,SP-FUTURE,2911.5,1507,2911.75,62
11:56:39,SP-FUTURE,2911.75,491,2912.0,1078
11:56:39,SP-FUTURE,2912.5,1400,2912.75,169
11:56:40,SP-FUTURE,2914.5,83,2914.75,1486
11:56:40,ESX-FUTURE,3365.75,1030,3366.0,2445
11:56:40,SP-FUTURE,2914.5,40,2914.75,1529
11:56:41,ESX-FUTURE,3365.75,1030,3366.0,2445
11:56:41,SP-FUTURE,2914.25,1074,2914.5,495
11:56:42,SP-FUTURE,2914.25,1197,2914.5,372
11:56:42,ESX-FUTURE,3365.5,3245,3365.75,230
11:56:43,SP-FUTURE,2913.75,272,2914.0,1297
11:56:43,SP-FUTURE,2913.5,804,2913.75,765
11:56:44,ESX-FUTURE,3365.5,3294,3365.75,181
11:56:44,SP-FUTURE,2913.5,1129,2913.75,440
11:56:45,ESX-FUTURE,3365.5,2402,3365.75,1073
11:56:45,SP-FUTURE,2913.5,1069,2913.75,500
11:56:45,ESX-FUTURE,3365.5,2374,3365.75,1101
11:56:46,ESX-FUTURE,3365.75,524,3366.0,2951
11:56:47,ESX-FUTURE,3365.75,798,3366.0,2677
11:56:47,SP-FUTURE,2913.75,1359,2914.0,210
11:56:47,ESX-FUTURE,3365.75,477,3366.0,2998
11:56:48,SP-FUTURE,2913.75,966,2914.0,603
11:56:48,ESX-FUTURE,3365.5,3094,3365.75,381
11:56:49,SP-FUTURE,2913.75,1146,2914.0,423
11:56:49,SP-FUTURE,2913.75,1148,2914.0,421
11:56:50,ESX-FUTURE,3363.75,277,3364.0,3198
11:56:50,SP-FUTURE,2913.75,631,2914.0,938
11:56:51,SP-FUTURE,2913.75,481,2914.0,1088
11:56:52,SP-FUTURE,2914.0,1181,2914.25,388
11:56:52,ESX-FUTURE,3363.25,434,3363.5,3041
11:56:53,ESX-FUTURE,3362.5,3064,3362.75,411
11:56:53,ESX-FUTURE,3362.75,2596,3363.0,879
11:56:53,SP-FUTURE,2914.0,1348,2914.25,221
11:56:54,ESX-FUTURE,3363.0,547,3363.25,2928
11:56:55,SP-FUTURE,2914.0,970,2914.25,599
11:56:55,ESX-FUTURE,3362.5,2810,3362.75,665
11:56:55,SP-FUTURE,2913.0,630,2913.25,939
11:56:55,ESX-FUTURE,3363.5,1408,3363.75,2067
11:56:56,SP-FUTURE,2913.0,819,2913.25,750
11:56:57,SP-FUTURE,2913.0,1382,2913.25,187
11:56:57,ESX-FUTURE,3363.5,1874,3363.75,1601
11:56:58,ESX-FUTURE,3363.25,676,3363.5,2799
11:56:58,SP-FUTURE,2912.75,1470,2913.0,99
11:56:59,SP-FUTURE,2913.0,559,2913.25,1010
11:56:59,ESX-FUTURE,3363.25,1041,3363.5,2434
11:56:59,ESX-FUTURE,3363.5,1093,3363.75,2382
11:57:00,SP-FUTURE,2913.0,783,2913.25,786
11:57:01,ESX-FUTURE,3363.5,2908,3363.75,567
11:57:02,SP-FUTURE,2913.0,316,2913.25,1253
11:57:02,ESX-FUTURE,3363.75,1378,3364.0,2097
11:57:03,SP-FUTURE,2912.75,217,2913.0,1352
11:57:03,SP-FUTURE,2912.5,1495,2912.75,74
11:57:04,ESX-FUTURE,3363.5,3033,3363.75,442
11:57:04,SP-FUTURE,2912.5,524,2912.75,1045
11:57:04,ESX-FUTURE,3363.75,3442,3364.0,33
11:57:05,SP-FUTURE,2912.5,527,2912.75,1042
11:57:06,SP-FUTURE,2912.5,487,2912.75,1082
11:57:06,ESX-FUTURE,3363.25,2896,3363.5,579
11:57:07,SP-FUTURE,2912.5,733,2912.75,836
11:57:07,ESX-FUTURE,3363.75,54,3364.0,3421
11:57:08,ESX-FUTURE,3364.75,511,3365.0,2964
11:57:08,SP-FUTURE,2912.25,1379,2912.5,190
11:57:09,SP-FUTURE,2912.25,1246,2912.5,323
11:57:09,ESX-FUTURE,3364.5,345,3364.75,3130
11:57:10,ESX-FUTURE,3364.5,507,3364.75,2968
11:57:11,SP-FUTURE,2912.25,694,2912.5,875
11:57:11,SP-FUTURE,2912.25,875,2912.5,694
11:57:12,SP-FUTURE,2912.25,619,2912.5,950
11:57:12,ESX-FUTURE,3364.25,354,3364.5,3121
11:57:13,SP-FUTURE,2912.25,518,2912.5,1051
11:57:13,ESX-FUTURE,3364.0,3053,3364.25,422
11:57:14,ESX-FUTURE,3364.0,3063,3364.25,412
11:57:14,SP-FUTURE,2911.75,1416,2912.0,153
11:57:15,ESX-FUTURE,3364.0,2727,3364.25,748
11:57:16,SP-FUTURE,2912.0,1456,2912.25,113
11:57:16,SP-FUTURE,2912.0,110,2912.25,1459
11:57:17,ESX-FUTURE,3364.0,2726,3364.25,749
11:57:18,SP-FUTURE,2912.25,1461,2912.5,108
11:57:18,ESX-FUTURE,3364.0,2048,3364.25,1427
11:57:19,ESX-FUTURE,3364.0,2108,3364.25,1367
11:57:19,SP-FUTURE,2912.0,221,2912.25,1348
11:57:20,SP-FUTURE,2912.0,216,2912.25,1353
11:57:20,ESX-FUTURE,3364.0,2136,3364.25,1339
11:57:21,SP-FUTURE,2912.0,269,2912.25,1300
11:57:22,SP-FUTURE,2912.25,1298,2912.5,271
11:57:22,SP-FUTURE,2913.5,438,2913.75,1131
11:57:22,ESX-FUTURE,3364.0,684,3364.25,2791
11:57:23,ESX-FUTURE,3364.0,2177,3364.25,1298
11:57:23,SP-FUTURE,2913.25,506,2913.5,1063
11:57:23,ESX-FUTURE,3363.5,3067,3363.75,408
11:57:24,SP-FUTURE,2913.25,990,2913.5,579
11:57:24,ESX-FUTURE,3363.75,776,3364.0,2699
11:57:24,SP-FUTURE,2913.0,1495,2913.25,74
11:57:25,ESX-FUTURE,3363.75,634,3364.0,2841
11:57:25,SP-FUTURE,2915.75,1277,2916.0,292
11:57:26,ESX-FUTURE,3363.75,454,3364.0,3021
11:57:27,ESX-FUTURE,3363.75,448,3364.0,3027
11:57:27,SP-FUTURE,2919.5,1456,2919.75,113
11:57:27,ESX-FUTURE,3363.75,358,3364.0,3117
11:57:28,SP-FUTURE,2919.5,1455,2919.75,114
11:57:28,ESX-FUTURE,3363.5,2656,3363.75,819
11:57:29,SP-FUTURE,2919.5,858,2919.75,711
11:57:30,ESX-FUTURE,3363.75,1094,3364.0,2381
11:57:30,SP-FUTURE,2919.75,1181,2920.0,388
11:57:30,SP-FUTURE,2920.0,1357,2920.25,212
11:57:31,ESX-FUTURE,3363.75,922,3364.0,2553
11:57:31,SP-FUTURE,2920.0,1258,2920.25,311
11:57:32,ESX-FUTURE,3363.75,832,3364.0,2643
11:57:33,SP-FUTURE,2921.0,414,2921.25,1155
11:57:33,ESX-FUTURE,3363.75,184,3364.0,3291
11:57:33,ESX-FUTURE,3364.0,1832,3364.25,1643
11:57:34,SP-FUTURE,2919.25,218,2919.5,1351
11:57:34,ESX-FUTURE,3364.0,1645,3364.25,1830
11:57:35,SP-FUTURE,2918.25,981,2918.5,588
11:57:36,ESX-FUTURE,3364.0,1738,3364.25,1737
11:57:36,SP-FUTURE,2918.5,290,2918.75,1279
11:57:36,ESX-FUTURE,3364.0,1612,3364.25,1863
11:57:37,SP-FUTURE,2918.75,1245,2919.0,324
11:57:38,ESX-FUTURE,3363.5,1538,3363.75,1937
11:57:38,SP-FUTURE,2918.75,1063,2919.0,506
11:57:38,SP-FUTURE,2918.5,1137,2918.75,432
11:57:39,SP-FUTURE,2918.75,864,2919.0,705
11:57:39,ESX-FUTURE,3364.5,706,3364.75,2769
11:57:40,ESX-FUTURE,3363.75,1702,3364.0,1773
11:57:41,ESX-FUTURE,3364.25,1156,3364.5,2319
11:57:41,SP-FUTURE,2919.25,1238,2919.5,331
11:57:42,ESX-FUTURE,3364.25,1985,3364.5,1490
11:57:42,SP-FUTURE,2919.0,1540,2919.25,29
11:57:43,SP-FUTURE,2919.25,312,2919.5,1257
11:57:43,SP-FUTURE,2918.5,201,2918.75,1368
11:57:44,ESX-FUTURE,3364.25,2339,3364.5,1136
11:57:45,SP-FUTURE,2918.5,1074,2918.75,495
11:57:45,ESX-FUTURE,3364.25,2357,3364.5,1118
11:57:45,SP-FUTURE,2918.5,1224,2918.75,345
11:57:45,ESX-FUTURE,3364.25,2380,3364.5,1095
11:57:46,SP-FUTURE,2918.75,325,2919.0,1244
11:57:46,SP-FUTURE,2918.75,1108,2919.0,461
11:57:47,ESX-FUTURE,3364.25,2917,3364.5,558
11:57:47,SP-FUTURE,2918.75,508,2919.0,1061
11:57:48,SP-FUTURE,2918.5,1044,2918.75,525
11:57:49,ESX-FUTURE,3364.5,1560,3364.75,1915
11:57:50,SP-FUTURE,2918.5,1557,2918.75,12
11:57:50,ESX-FUTURE,3364.5,1558,3364.75,1917
11:57:51,SP-FUTURE,2918.75,279,2919.0,1290
11:57:52,ESX-FUTURE,3365.5,512,3365.75,2963
11:57:53,ESX-FUTURE,3365.5,213,3365.75,3262
11:57:53,ESX-FUTURE,3365.5,216,3365.75,3259
11:57:54,SP-FUTURE,2918.75,278,2919.0,1291
11:57:54,ESX-FUTURE,3365.25,1438,3365.5,2037
11:57:54,SP-FUTURE,2918.5,1366,2918.75,203
11:57:55,SP-FUTURE,2919.0,117,2919.25,1452
11:57:55,ESX-FUTURE,3365.25,1504,3365.5,1971
11:57:55,SP-FUTURE,2919.25,245,2919.5,1324
11:57:55,ESX-FUTURE,3365.25,1514,3365.5,1961
11:57:57,SP-FUTURE,2918.5,141,2918.75,1428
11:57:57,ESX-FUTURE,3365.25,355,3365.5,3120
11:57:58,SP-FUTURE,2918.75,1370,2919.0,199
11:57:58,ESX-FUTURE,3365.25,2305,3365.5,1170
11:57:59,SP-FUTURE,2919.0,769,2919.25,800
11:58:00,ESX-FUTURE,3365.5,2883,3365.75,592
11:58:00,ESX-FUTURE,3365.5,2514,3365.75,961
11:58:00,SP-FUTURE,2919.25,188,2919.5,1381
11:58:01,ESX-FUTURE,3365.5,2120,3365.75,1355
11:58:01,ESX-FUTURE,3365.5,2333,3365.75,1142
11:58:01,SP-FUTURE,2920.0,982,2920.25,587
11:58:02,SP-FUTURE,2920.0,969,2920.25,600
11:58:02,SP-FUTURE,2917.5,594,2917.75,975
11:58:02,ESX-FUTURE,3365.5,175,3365.75,3300
11:58:03,SP-FUTURE,2917.5,1388,2917.75,181
11:58:04,SP-FUTURE,2917.5,1324,2917.75,245
11:58:04,ESX-FUTURE,3365.5,2029,3365.75,1446
11:58:05,SP-FUTURE,2917.25,860,2917.5,709
11:58:06,ESX-FUTURE,3366.0,1707,3366.25,1768
11:58:06,ESX-FUTURE,3366.25,858,3366.5,2617
11:58:07,SP-FUTURE,2917.25,494,2917.5,1075
11:58:07,ESX-FUTURE,3366.25,1806,3366.5,1669
11:58:08,ESX-FUTURE,3366.0,3306,3366.25,169
11:58:08,ESX-FUTURE,3366.5,328,3366.75,3147
11:58:08,SP-FUTURE,2917.25,669,2917.5,900
11:58:09,ESX-FUTURE,3366.5,1378,3366.75,2097
11:58:10,SP-FUTURE,2916.75,175,2917.0,1394
11:58:10,ESX-FUTURE,3366.5,2665,3366.75,810
11:58:11,SP-FUTURE,2916.25,677,2916.5,892
11:58:12,SP-FUTURE,2915.75,1086,2916.0,483
11:58:12,ESX-FUTURE,3366.5,2417,3366.75,1058
11:58:13,SP-FUTURE,2915.75,996,2916.0,573
11:58:13,ESX-FUTURE,3367.0,2508,3367.25,967
11:58:14,SP-FUTURE,2915.75,1001,2916.0,568
11:58:14,ESX-FUTURE,3367.25,653,3367.5,2822
11:58:15,ESX-FUTURE,3367.25,1829,3367.5,1646
11:58:15,SP-FUTURE,2915.5,1540,2915.75,29
11:58:16,ESX-FUTURE,3367.25,1578,3367.5,1897
11:58:17,SP-FUTURE,2916.5,1104,2916.75,465
11:58:17,ESX-FUTURE,3367.75,1622,3368.0,1853
11:58:17,SP-FUTURE,2916.5,1396,2916.75,173
11:58:17,ESX-FUTURE,3367.75,2217,3368.0,1258
11:58:18,SP-FUTURE,2916.5,1402,2916.75,167
11:58:19,ESX-FUTURE,3367.75,2432,3368.0,1043
11:58:20,SP-FUTURE,2916.75,270,2917.0,1299
11:58:20,ESX-FUTURE,3367.75,1178,3368.0,2297
11:58:20,SP-FUTURE,2916.5,1028,2916.75,541
11:58:21,ESX-FUTURE,3367.75,1653,3368.0,1822
11:58:22,ESX-FUTURE,3366.75,2286,3367.0,1189
11:58:22,ESX-FUTURE,3366.75,2290,3367.0,1185
11:58:22,SP-FUTURE,2916.5,1439,2916.75,130
11:58:23,SP-FUTURE,2916.5,872,2916.75,697
11:58:23,ESX-FUTURE,3366.75,2373,3367.0,1102
11:58:24,ESX-FUTURE,3366.25,156,3366.5,3319
11:58:24,SP-FUTURE,2916.5,784,2916.75,785
11:58:25,SP-FUTURE,2916.5,1275,2916.75,294
11:58:25,ESX-FUTURE,3366.25,893,3366.5,2582
11:58:25,SP-FUTURE,2916.5,863,2916.75,706
11:58:26,SP-FUTURE,2916.5,651,2916.75,918
11:58:26,ESX-FUTURE,3366.25,864,3366.5,2611
11:58:27,SP-FUTURE,2916.0,171,2916.25,1398
11:58:27,ESX-FUTURE,3366.25,1263,3366.5,2212
11:58:28,SP-FUTURE,2915.0,49,2915.25,1520
11:58:29,ESX-FUTURE,3366.25,1197,3366.5,2278
11:58:29,SP-FUTURE,2915.75,1159,2916.0,410
11:58:30,SP-FUTURE,2915.5,135,2915.75,1434
11:58:30,ESX-FUTURE,3366.25,112,3366.5,3363
11:58:31,SP-FUTURE,2915.5,83,2915.75,1486
11:58:31,ESX-FUTURE,3366.25,23,3366.5,3452
11:58:31,SP-FUTURE,2915.5,81,2915.75,1488
11:58:31,SP-FUTURE,2919.75,1148,2920.0,421
11:58:31,SP-FUTURE,2922.25,458,2922.5,1111
11:58:32,ESX-FUTURE,3366.0,2597,3366.25,878
11:58:33,SP-FUTURE,2922.25,403,2922.5,1166
11:58:34,ESX-FUTURE,3366.25,1739,3366.5,1736
11:58:34,SP-FUTURE,2922.0,1446,2922.25,123
11:58:35,ESX-FUTURE,3366.25,2245,3366.5,1230
11:58:35,ESX-FUTURE,3366.25,2300,3366.5,1175
11:58:36,SP-FUTURE,2922.25,634,2922.5,935
11:58:36,ESX-FUTURE,3367.75,1411,3368.0,2064
11:58:36,ESX-FUTURE,3369.25,522,3369.5,2953
11:58:37,SP-FUTURE,2922.25,256,2922.5,1313
11:58:37,ESX-FUTURE,3369.25,448,3369.5,3027
11:58:37,SP-FUTURE,2923.25,1187,2923.5,382
11:58:38,SP-FUTURE,2924.5,504,2924.75,1065
11:58:39,SP-FUTURE,2924.5,527,2924.75,1042
11:58:39,ESX-FUTURE,3369.0,3181,3369.25,294
11:58:40,ESX-FUTURE,3369.25,566,3369.5,2909
11:58:41,SP-FUTURE,2924.25,1555,2924.5,14
11:58:41,ESX-FUTURE,3369.25,572,3369.5,2903
11:58:42,ESX-FUTURE,3369.25,460,3369.5,3015
11:58:43,SP-FUTURE,2924.25,1516,2924.5,53
11:58:43,ESX-FUTURE,3369.25,473,3369.5,3002
11:58:43,SP-FUTURE,2924.5,822,2924.75,747
11:58:44,ESX-FUTURE,3369.5,316,3369.75,3159
11:58:44,SP-FUTURE,2924.5,1197,2924.75,372
11:58:45,ESX-FUTURE,3369.5,852,3369.75,2623
11:58:46,SP-FUTURE,2924.25,1297,2924.5,272
11:58:47,ESX-FUTURE,3369.0,3221,3369.25,254
11:58:47,ESX-FUTURE,3369.0,2172,3369.25,1303
11:58:48,SP-FUTURE,2925.5,157,2925.75,1412
11:58:49,ESX-FUTURE,3369.5,1834,3369.75,1641
11:58:49,SP-FUTURE,2925.25,1224,2925.5,345
11:58:49,SP-FUTURE,2925.25,736,2925.5,833
11:58:49,ESX-FUTURE,3370.75,216,3371.0,3259
11:58:49,SP-FUTURE,2925.25,954,2925.5,615
11:58:50,ESX-FUTURE,3370.75,478,3371.0,2997
11:58:50,SP-FUTURE,2925.25,472,2925.5,1097
11:58:51,SP-FUTURE,2925.25,340,2925.5,1229
11:58:51,ESX-FUTURE,3371.25,2326,3371.5,1149
11:58:53,ESX-FUTURE,3371.5,979,3371.75,2496
11:58:53,SP-FUTURE,2925.5,711,2925.75,858
11:58:54,ESX-FUTURE,3371.75,2713,3372.0,762
11:58:55,SP-FUTURE,2925.5,1312,2925.75,257
11:58:55,ESX-FUTURE,3371.75,88,3372.0,3387
11:58:56,ESX-FUTURE,3371.75,637,3372.0,2838
11:58:56,SP-FUTURE,2925.5,1243,2925.75,326
11:58:57,ESX-FUTURE,3372.0,1263,3372.25,2212
11:58:58,SP-FUTURE,2925.75,766,2926.0,803
11:58:59,SP-FUTURE,2925.5,1180,2925.75,389
11:58:59,ESX-FUTURE,3372.0,3085,3372.25,390
11:59:00,SP-FUTURE,2925.5,853,2925.75,716
11:59:01,ESX-FUTURE,3372.0,3131,3372.25,344
11:59:01,ESX-FUTURE,3372.0,2801,3372.25,674
11:59:01,SP-FUTURE,2925.25,1232,2925.5,337
11:59:02,SP-FUTURE,2925.5,280,2925.75,1289
11:59:03,ESX-FUTURE,3372.0,2719,3372.25,756
11:59:03,ESX-FUTURE,3372.0,666,3372.25,2809
11:59:04,SP-FUTURE,2925.25,97,2925.5,1472
11:59:05,ESX-FUTURE,3372.0,316,3372.25,3159
11:59:05,ESX-FUTURE,3372.0,7,3372.25,3468
11:59:05,SP-FUTURE,2925.25,155,2925.5,1414
11:59:06,ESX-FUTURE,3372.0,385,3372.25,3090
11:59:06,SP-FUTURE,2925.0,1520,2925.25,49
11:59:08,SP-FUTURE,2925.0,1151,2925.25,418
11:59:08,ESX-FUTURE,3371.5,845,3371.75,2630
11:59:08,SP-FUTURE,2925.0,967,2925.25,602
11:59:09,SP-FUTURE,2924.5,606,2924.75,963
11:59:09,ESX-FUTURE,3371.5,2360,3371.75,1115
11:59:09,ESX-FUTURE,3372.0,2078,3372.25,1397
11:59:09,ESX-FUTURE,3372.5,1319,3372.75,2156
11:59:10,ESX-FUTURE,3372.75,124,3373.0,3351
11:59:10,ESX-FUTURE,3372.25,3340,3372.5,135
11:59:11,SP-FUTURE,2920.0,1503,2920.25,66
11:59:11,ESX-FUTURE,3372.25,3384,3372.5,91
11:59:12,SP-FUTURE,2919.75,478,2920.0,1091
11:59:12,ESX-FUTURE,3373.0,2717,3373.25,758
11:59:13,SP-FUTURE,2919.75,378,2920.0,1191
11:59:14,ESX-FUTURE,3373.0,3182,3373.25,293
11:59:14,SP-FUTURE,2919.5,1227,2919.75,342
11:59:15,SP-FUTURE,2919.75,27,2920.0,1542
11:59:15,ESX-FUTURE,3373.0,3175,3373.25,300
11:59:16,SP-FUTURE,2919.75,66,2920.0,1503
11:59:17,ESX-FUTURE,3373.0,3295,3373.25,180
11:59:17,ESX-FUTURE,3373.0,3373,3373.25,102
11:59:18,SP-FUTURE,2919.5,787,2919.75,782
11:59:18,ESX-FUTURE,3373.25,1652,3373.5,1823
11:59:19,SP-FUTURE,2919.25,743,2919.5,826
11:59:19,ESX-FUTURE,3373.25,1697,3373.5,1778
11:59:20,SP-FUTURE,2919.25,461,2919.5,1108
11:59:20,ESX-FUTURE,3373.0,2925,3373.25,550
11:59:21,SP-FUTURE,2919.25,392,2919.5,1177
11:59:21,ESX-FUTURE,3373.0,2338,3373.25,1137
11:59:21,SP-FUTURE,2919.25,1304,2919.5,265
11:59:21,ESX-FUTURE,3370.75,1273,3371.0,2202
11:59:22,ESX-FUTURE,3370.5,2146,3370.75,1329
11:59:23,SP-FUTURE,2918.5,67,2918.75,1502
11:59:24,SP-FUTURE,2918.25,1413,2918.5,156
11:59:24,ESX-FUTURE,3370.25,599,3370.5,2876
11:59:24,ESX-FUTURE,3370.25,435,3370.5,3040
11:59:24,ESX-FUTURE,3370.25,488,3370.5,2987
11:59:25,ESX-FUTURE,3369.0,2727,3369.25,748
11:59:26,SP-FUTURE,2918.25,805,2918.5,764
11:59:26,ESX-FUTURE,3369.0,2190,3369.25,1285
11:59:28,SP-FUTURE,2918.25,81,2918.5,1488
11:59:28,ESX-FUTURE,3369.5,931,3369.75,2544
11:59:28,ESX-FUTURE,3369.5,847,3369.75,2628
11:59:29,SP-FUTURE,2918.0,1351,2918.25,218
11:59:29,ESX-FUTURE,3369.5,368,3369.75,3107
11:59:30,SP-FUTURE,2918.0,935,2918.25,634
11:59:30,SP-FUTURE,2918.25,231,2918.5,1338
11:59:30,ESX-FUTURE,3369.5,2047,3369.75,1428
11:59:31,ESX-FUTURE,3369.5,633,3369.75,2842
11:59:32,ESX-FUTURE,3369.5,543,3369.75,2932
11:59:32,SP-FUTURE,2918.25,92,2918.5,1477
11:59:33,ESX-FUTURE,3369.5,166,3369.75,3309
11:59:33,SP-FUTURE,2918.25,74,2918.5,1495
11:59:34,ESX-FUTURE,3369.5,643,3369.75,2832
11:59:34,SP-FUTURE,2917.75,1098,2918.0,471
11:59:35,ESX-FUTURE,3369.5,1576,3369.75,1899
11:59:36,ESX-FUTURE,3369.5,3258,3369.75,217
11:59:36,SP-FUTURE,2917.75,1152,2918.0,417
11:59:36,ESX-FUTURE,3369.5,3387,3369.75,88
11:59:37,ESX-FUTURE,3369.5,137,3369.75,3338
11:59:38,SP-FUTURE,2917.75,1538,2918.0,31
11:59:38,ESX-FUTURE,3369.5,137,3369.75,3338
11:59:39,ESX-FUTURE,3369.5,166,3369.75,3309
11:59:39,SP-FUTURE,2917.75,1443,2918.0,126
11:59:39,ESX-FUTURE,3369.0,2564,3369.25,911
11:59:40,SP-FUTURE,2917.5,1474,2917.75,95
11:59:40,ESX-FUTURE,3368.75,1143,3369.0,2332
11:59:42,ESX-FUTURE,3368.75,1171,3369.0,2304
11:59:42,SP-FUTURE,2918.5,1493,2918.75,76
11:59:43,SP-FUTURE,2918.5,1441,2918.75,128
11:59:43,ESX-FUTURE,3368.75,1629,3369.0,1846
11:59:43,SP-FUTURE,2917.5,1012,2917.75,557
11:59:43,ESX-FUTURE,3368.75,856,3369.0,2619
11:59:44,SP-FUTURE,2917.5,804,2917.75,765
11:59:44,ESX-FUTURE,3368.0,911,3368.25,2564
11:59:44,SP-FUTURE,2918.25,203,2918.5,1366
11:59:44,ESX-FUTURE,3368.0,1893,3368.25,1582
11:59:45,ESX-FUTURE,3368.75,217,3369.0,3258
11:59:46,SP-FUTURE,2918.25,467,2918.5,1102
11:59:47,SP-FUTURE,2918.25,1261,2918.5,308
11:59:47,SP-FUTURE,2918.5,1247,2918.75,322
11:59:47,ESX-FUTURE,3368.75,368,3369.0,3107
11:59:49,SP-FUTURE,2918.75,1379,2919.0,190
11:59:49,ESX-FUTURE,3368.75,879,3369.0,2596
11:59:49,ESX-FUTURE,3368.75,2424,3369.0,1051
11:59:49,ESX-FUTURE,3368.75,1976,3369.0,1499
11:59:50,SP-FUTURE,2918.5,889,2918.75,680
11:59:51,ESX-FUTURE,3368.75,1373,3369.0,2102
11:59:51,SP-FUTURE,2918.75,156,2919.0,1413
11:59:52,SP-FUTURE,2918.75,34,2919.0,1535
11:59:52,ESX-FUTURE,3368.75,1387,3369.0,2088
11:59:53,SP-FUTURE,2918.5,1476,2918.75,93
11:59:54,ESX-FUTURE,3368.75,1765,3369.0,1710
11:59:54,SP-FUTURE,2917.5,59,2917.75,1510
11:59:55,ESX-FUTURE,3368.75,3428,3369.0,47
11:59:55,SP-FUTURE,2917.5,100,2917.75,1469
11:59:56,SP-FUTURE,2917.5,83,2917.75,1486
11:59:57,ESX-FUTURE,3368.75,3435,3369.0,40
11:59:57,ESX-FUTURE,3368.75,3155,3369.0,320
11:59:58,SP-FUTURE,2917.5,535,2917.75,1034
11:59:58,ESX-FUTURE,3369.5,2847,3369.75,628
11:59:59,SP-FUTURE,2917.25,1398,2917.5,171
12:00:00,SP-FUTURE,2914.0,152,2914.25,1417
12:00:01,ESX-FUTURE,3369.5,2850,3369.75,625
12:00:01,ESX-FUTURE,3369.75,257,3370.0,3218
12:00:01,SP-FUTURE,2913.75,1539,2914.0,30
12:00:02,SP-FUTURE,2913.75,1538,2914.0,31
12:00:02,ESX-FUTURE,3369.75,298,3370.0,3177
12:00:02,SP-FUTURE,2913.75,1090,2914.0,479
12:00:03,SP-FUTURE,2914.5,1215,2914.75,354
12:00:03,ESX-FUTURE,3369.75,298,3370.0,3177
12:00:04,ESX-FUTURE,3369.5,2799,3369.75,676
12:00:04,SP-FUTURE,2914.5,993,2914.75,576
12:00:05,ESX-FUTURE,3369.5,2316,3369.75,1159
12:00:06,SP-FUTURE,2914.5,675,2914.75,894
12:00:06,SP-FUTURE,2915.5,23,2915.75,1546
12:00:06,ESX-FUTURE,3369.5,2244,3369.75,1231
12:00:07,SP-FUTURE,2915.5,380,2915.75,1189
12:00:08,ESX-FUTURE,3370.0,782,3370.25,2693
12:00:08,SP-FUTURE,2915.5,86,2915.75,1483
12:00:08,ESX-FUTURE,3370.0,736,3370.25,2739
12:00:09,SP-FUTURE,2915.75,1383,2916.0,186
12:00:09,ESX-FUTURE,3370.0,1286,3370.25,2189
12:00:10,SP-FUTURE,2916.0,437,2916.25,1132
12:00:10,ESX-FUTURE,3369.75,2418,3370.0,1057
12:00:11,ESX-FUTURE,3370.75,225,3371.0,3250
12:00:11,SP-FUTURE,2916.0,388,2916.25,1181
12:00:12,SP-FUTURE,2916.0,310,2916.25,1259
12:00:12,ESX-FUTURE,3370.75,1933,3371.0,1542
12:00:13,SP-FUTURE,2915.75,560,2916.0,1009
12:00:14,ESX-FUTURE,3370.75,1645,3371.0,1830
12:00:14,SP-FUTURE,2915.5,1250,2915.75,319
12:00:15,SP-FUTURE,2914.75,515,2915.0,1054
